file_id,transcription,duration
65-122444-0039,I CANNOT TELL YOU MONSIEUR WHAT YOU CANNOT TELL ME SURELY YOU OUGHT TO BE ABLE TO TELL ME BETTER THAN ANY OTHER PERSON YES BUT IN OUR SITUATION WE MUST NOT SAY ALL WE KNOW PARTICULARLY AS WE HAVE BEEN WARNED THAT OUR EARS SHOULD ANSWER FOR OUR TONGUES,15.9
65-122444-0040,WELL CAN I SEE PORTHOS CERTAINLY MONSIEUR TAKE THE STAIRS ON YOUR RIGHT GO UP THE FIRST FLIGHT AND KNOCK AT NUMBER ONE ONLY WARN HIM THAT IT IS YOU WHY SHOULD I DO THAT,12.84
65-122444-0041,I TOOK ADVANTAGE OF THE JOURNEY OF ONE OF MY LADS TO PARIS,3.2750625
65-122444-0042,THIS WAS FULFILLING THE INTENTIONS OF MONSIEUR PORTHOS WHO HAD DESIRED US TO BE SO CAREFUL OF THIS LETTER WAS IT NOT NEARLY SO WELL MONSIEUR DO YOU KNOW WHO THIS GREAT LADY IS NO I HAVE HEARD PORTHOS SPEAK OF HER,14.945
65-122444-0043,THAT'S ALL DO YOU KNOW WHO THIS PRETENDED DUCHESS IS I REPEAT TO YOU I DON'T KNOW HER,6.92
65-122444-0044,WHO ALTHOUGH SHE IS AT LEAST FIFTY STILL GIVES HERSELF JEALOUS AIRS,4.47
65-122444-0045,BECAUSE SHE FLEW INTO A GREAT PASSION ON RECEIVING THE LETTER,3.58
65-122444-0046,AND THAT SHE WAS SURE IT WAS FOR SOME WOMAN HE HAD RECEIVED THIS WOUND HAS HE BEEN WOUNDED THEN OH GOOD LORD,6.79
65-122444-0047,YOU SAID THAT PORTHOS HAD RECEIVED A SWORD CUT YES BUT HE HAS FORBIDDEN ME SO STRICTLY TO SAY SO AND WHY SO ZOUNDS MONSIEUR BECAUSE HE HAD BOASTED THAT HE WOULD PERFORATE THE STRANGER WITH WHOM YOU LEFT HIM IN DISPUTE,14.165
65-122444-0048,WHEREAS THE STRANGER ON THE CONTRARY IN SPITE OF ALL HIS RODOMONTADES QUICKLY THREW HIM ON HIS BACK AS MONSIEUR PORTHOS IS A VERY BOASTFUL MAN HE INSISTS THAT NOBODY SHALL KNOW HE HAS RECEIVED THIS WOUND EXCEPT THE DUCHESS,13.97
65-122444-0049,IT IS A WOUND THAT CONFINES HIM TO HIS BED AH AND A MASTER STROKE TOO I ASSURE YOU YOUR FRIEND'S SOUL MUST STICK TIGHT TO HIS BODY WERE YOU THERE THEN,10.705
65-122444-0050,MONSIEUR I FOLLOWED THEM FROM CURIOSITY SO THAT I SAW THE COMBAT WITHOUT THE COMBATANTS SEEING ME AND WHAT TOOK PLACE OH THE AFFAIR WAS NOT LONG I ASSURE YOU THEY PLACED THEMSELVES ON GUARD,13.49
65-122444-0051,THE STRANGER PLACED THE POINT OF HIS SWORD AT HIS THROAT AND MONSIEUR PORTHOS FINDING HIMSELF AT THE MERCY OF HIS ADVERSARY ACKNOWLEDGED HIMSELF CONQUERED,8.325
65-122444-0052,HE ASSISTED HIM TO RISE BROUGHT HIM BACK TO THE HOTEL MOUNTED HIS HORSE AND DISAPPEARED SO IT WAS WITH MONSIEUR D'ARTAGNAN THIS STRANGER MEANT TO QUARREL IT APPEARS SO,11.385
65-122444-0053,NO I NEVER SAW HIM UNTIL THAT MOMENT AND HAVE NOT SEEN HIM SINCE VERY WELL I KNOW ALL THAT I WISH TO KNOW PORTHOS'S CHAMBER IS YOU SAY ON THE FIRST STORY NUMBER ONE,12.15
65-122444-0054,DON'T BE AFRAID HE IS NOT SO MUCH OF A DEVIL AS HE APPEARS,4.075
65-122444-0055,AT THE TOP OF THE STAIRS UPON THE MOST CONSPICUOUS DOOR OF THE CORRIDOR WAS TRACED IN BLACK INK A GIGANTIC NUMBER ONE D'ARTAGNAN KNOCKED AND UPON THE BIDDING TO COME IN WHICH CAME FROM INSIDE HE ENTERED THE CHAMBER,14.18
65-122444-0056,WHILE A SPIT LOADED WITH PARTRIDGES WAS TURNING BEFORE THE FIRE AND ON EACH SIDE OF A LARGE CHIMNEYPIECE OVER TWO CHAFING DISHES WERE BOILING TWO STEWPANS FROM WHICH EXHALED A DOUBLE ODOR OF RABBIT AND FISH STEWS,12.53
65-122444-0057,REJOICING TO THE SMELL IN ADDITION TO THIS HE PERCEIVED THAT THE TOP OF A WARDROBE AND THE MARBLE OF A COMMODE WERE COVERED WITH EMPTY BOTTLES AT THE SIGHT OF HIS FRIEND PORTHOS UTTERED A LOUD CRY OF JOY,13.02
65-122444-0058,ADDED HE LOOKING AT D'ARTAGNAN WITH A CERTAIN DEGREE OF UNEASINESS YOU KNOW WHAT HAS HAPPENED TO ME NO,7.725
65-122444-0059,PORTHOS SEEMED TO BREATHE MORE FREELY AND WHAT HAS HAPPENED TO YOU MY DEAR PORTHOS CONTINUED D'ARTAGNAN WHY ON MAKING A THRUST AT MY ADVERSARY WHOM I HAD ALREADY HIT THREE TIMES AND WHOM I MEANT TO FINISH WITH THE FOURTH,13.17
65-122444-0060,I PUT MY FOOT ON A STONE SLIPPED AND STRAINED MY KNEE TRULY HONOR,5.45
65-122444-0061,AND WHAT HAS BECAME OF HIM OH I DON'T KNOW HE HAD ENOUGH AND SET OFF WITHOUT WAITING FOR THE REST BUT YOU MY DEAR D'ARTAGNAN WHAT HAS HAPPENED TO YOU SO THAT THIS STRAIN OF THE KNEE CONTINUED D'ARTAGNAN MY DEAR PORTHOS KEEPS YOU IN BED,15.55
65-122444-0062,MY GOD THAT'S ALL I SHALL BE ABOUT AGAIN IN A FEW DAYS WHY DID YOU NOT HAVE YOURSELF CONVEYED TO PARIS YOU MUST BE CRUELLY BORED HERE THAT WAS MY INTENTION BUT MY DEAR FRIEND I HAVE ONE THING TO CONFESS TO YOU WHAT'S THAT,15.315
65-122444-0063,IT IS THAT AS I WAS CRUELLY BORED AS YOU SAY AND AS I HAD THE SEVENTY FIVE PISTOLES IN MY POCKET WHICH YOU HAD DISTRIBUTED TO ME IN ORDER TO AMUSE MYSELF I INVITED A GENTLEMAN WHO WAS TRAVELING THIS WAY TO WALK UP AND PROPOSED A CAST OF DICE,14.16
65-122444-0064,HE ACCEPTED MY CHALLENGE AND MY FAITH MY SEVENTY FIVE PISTOLES PASSED FROM MY POCKET TO HIS WITHOUT RECKONING MY HORSE WHICH HE WON INTO THE BARGAIN BUT YOU MY DEAR D'ARTAGNAN WHAT CAN YOU EXPECT MY DEAR PORTHOS,13.515
65-122444-0065,A MAN IS NOT PRIVILEGED IN ALL WAYS SAID D'ARTAGNAN YOU KNOW THE PROVERB UNLUCKY AT PLAY LUCKY IN LOVE,6.25
65-122444-0066,WHAT CONSEQUENCE CAN THE REVERSES OF FORTUNE BE TO YOU HAVE YOU NOT HAPPY ROGUE THAT YOU ARE,5.455
65-122444-0067,WELL YOU SEE MY DEAR D'ARTAGNAN WITH WHAT ILL LUCK I PLAY REPLIED PORTHOS WITH THE MOST CARELESS AIR IN THE WORLD I WROTE TO HER TO SEND ME FIFTY LOUIS OR SO,10.355
65-122444-0068,WELL SHE MUST BE AT HER COUNTRY SEAT FOR SHE HAS NOT ANSWERED ME TRULY NO SO I YESTERDAY ADDRESSED ANOTHER EPISTLE TO HER STILL MORE PRESSING THAN THE FIRST,11.66
65-122444-0069,BUT YOU ARE HERE MY DEAR FELLOW LET US SPEAK OF YOU I CONFESS I BEGAN TO BE VERY UNEASY ON YOUR ACCOUNT BUT YOUR HOST BEHAVES VERY WELL TOWARD YOU AS IT APPEARS MY DEAR PORTHOS,10.745
65-122444-0070,SO SO REPLIED PORTHOS ONLY THREE OR FOUR DAYS AGO THE IMPERTINENT JACKANAPES GAVE ME HIS BILL AND I WAS FORCED TO TURN BOTH HIM AND HIS BILL OUT OF THE DOOR SO THAT I AM HERE,11.92
65-122444-0071,AND YET SAID D'ARTAGNAN LAUGHING IT APPEARS TO ME THAT FROM TIME TO TIME YOU MUST MAKE SORTIES AND HE AGAIN POINTED TO THE BOTTLES AND THE STEWPANS NOT I UNFORTUNATELY SAID PORTHOS THIS MISERABLE STRAIN CONFINES ME TO MY BED,15.79
65-122444-0072,BUT MOUSQUETON FORAGES AND BRINGS IN PROVISIONS FRIEND MOUSQUETON YOU SEE THAT WE HAVE A REINFORCEMENT AND WE MUST HAVE AN INCREASE OF SUPPLIES MOUSQUETON SAID D'ARTAGNAN YOU MUST RENDER ME A SERVICE WHAT MONSIEUR,14.385
65-122444-0073,YOU MUST GIVE YOUR RECIPE TO PLANCHET I MAY BE BESIEGED IN MY TURN AND I SHALL NOT BE SORRY FOR HIM TO BE ABLE TO LET ME ENJOY THE SAME ADVANTAGES WITH WHICH YOU GRATIFY YOUR MASTER LORD MONSIEUR THERE IS NOTHING MORE EASY SAID MOUSQUETON WITH A MODEST AIR,16.185
65-122444-0074,I WAS BROUGHT UP IN THE COUNTRY AND MY FATHER IN HIS LEISURE TIME WAS SOMETHING OF A POACHER,4.49
65-122444-0075,MONSIEUR HE CARRIED ON A TRADE WHICH I HAVE ALWAYS THOUGHT SATISFACTORY WHICH,5.785
65-122444-0076,HE ADOPTED A MIXED BELIEF WHICH PERMITTED HIM TO BE SOMETIMES CATHOLIC SOMETIMES A HUGUENOT,5.275
65-122444-0077,THE PROTESTANT RELIGION IMMEDIATELY PREVAILED IN HIS MIND HE LOWERED HIS GUN IN THE DIRECTION OF THE TRAVELER THEN WHEN HE WAS WITHIN TEN PACES OF HIM HE COMMENCED A CONVERSATION WHICH ALMOST ALWAYS ENDED BY THE TRAVELER'S ABANDONING HIS PURSE TO SAVE HIS LIFE IT GOES WITHOUT SAYING,15.985
65-122444-0078,THAT WHEN HE SAW A HUGUENOT COMING HE FELT HIMSELF FILLED WITH SUCH ARDENT CATHOLIC ZEAL,4.87
65-122444-0079,THAT HE COULD NOT UNDERSTAND HOW A QUARTER OF AN HOUR BEFORE HE HAD BEEN ABLE TO HAVE ANY DOUBTS UPON THE SUPERIORITY OF OUR HOLY RELIGION FOR MY PART MONSIEUR I AM CATHOLIC MY FATHER FAITHFUL TO HIS PRINCIPLES HAVING MADE MY ELDER BROTHER A HUGUENOT,14.325
65-122444-0080,AND WHAT WAS THE END OF THIS WORTHY MAN ASKED D'ARTAGNAN OH OF THE MOST UNFORTUNATE KIND MONSIEUR ONE DAY HE WAS SURPRISED IN A LONELY ROAD BETWEEN A HUGUENOT AND A CATHOLIC WITH BOTH OF WHOM HE HAD BEFORE HAD BUSINESS,13.195
65-122444-0081,AND WHO BOTH KNEW HIM AGAIN SO THEY UNITED AGAINST HIM AND HANGED HIM ON A TREE,4.575
65-122444-0082,SAID D'ARTAGNAN WE LET THEM TELL THEIR STORY OUT REPLIED MOUSQUETON THEN AS IN LEAVING THE CABARET THEY TOOK DIFFERENT DIRECTIONS,8.18
65-122444-0083,AND I ON THAT OF THE HUGUENOT TWO HOURS AFTER ALL WAS OVER WE HAD DONE THE BUSINESS OF BOTH ADMIRING THE FORESIGHT OF OUR POOR FATHER WHO HAD TAKEN THE PRECAUTION TO BRING EACH OF US UP IN A DIFFERENT RELIGION WELL,13.55
65-122444-0084,I MUST ALLOW AS YOU SAY YOUR FATHER WAS A VERY INTELLIGENT FELLOW AND YOU SAY IN HIS LEISURE MOMENTS THE WORTHY MAN WAS A POACHER YES MONSIEUR AND IT WAS HE WHO TAUGHT ME TO LAY A SNARE AND GROUND A LINE THE CONSEQUENCE IS THAT WHEN I SAW OUR LABORERS,15.085
65-122444-0085,I HAD RECOURSE TO A LITTLE OF MY OLD TRADE WHILE WALKING NEAR THE WOOD OF MONSIEUR LE PRINCE I LAID A FEW SNARE IN THE RUNS AND WHILE RECLINING ON THE BANKS OF HIS HIGHNESS'S PIECES OF WATER I SLIPPED A FEW LINES INTO HIS FISH PONDS SO THAT NOW THANKS BE TO GOD,15.1349375
65-122444-0086,ALL LIGHT WHOLESOME FOOD SUITABLE FOR THE SICK BUT THE WINE SAID D'ARTAGNAN WHO FURNISHES THE WINE YOUR HOST THAT IS TO SAY YES AND NO HOW YES AND NO,13.645
65-122444-0087,HE FURNISHES IT IT IS TRUE BUT HE DOES NOT KNOW THAT HE HAS THAT HONOR EXPLAIN YOURSELF MOUSQUETON YOUR CONVERSATION IS FULL OF INSTRUCTIVE THINGS THAT IS IT MONSIEUR,11.23
65-122444-0088,IT HAS SO CHANCED THAT I MET WITH A SPANIARD IN MY PEREGRINATIONS WHO HAD SEEN MANY COUNTRIES AND AMONG THEM THE NEW WORLD WHAT CONNECTION CAN THE NEW WORLD HAVE WITH THE BOTTLES WHICH ARE ON THE COMMODE AND THE WARDROBE PATIENCE MONSIEUR EVERYTHING WILL COME IN ITS TURN,14.335
65-122444-0089,THIS LACKEY WAS MY COMPATRIOT AND WE BECAME THE MORE INTIMATE FROM THERE BEING MANY RESEMBLANCES OF CHARACTER BETWEEN US WE LOVED SPORTING OF ALL KINDS BETTER THAN ANYTHING SO THAT HE RELATED TO ME HOW IN THE PLAINS OF THE PAMPAS THE NATIVES HUNT THE TIGER AND THE WILD BULL,15.25
65-122444-0090,MY FRIEND PLACED A BOTTLE AT THE DISTANCE OF THIRTY PACES AND AT EACH CAST HE CAUGHT THE NECK OF THE BOTTLE IN HIS RUNNING NOOSE I PRACTICED THIS EXERCISE AND AS NATURE HAS ENDOWED ME WITH SOME FACULTIES AT THIS DAY I CAN THROW THE LASSO WITH ANY MAN IN THE WORLD WELL,16.38
65-122444-0091,OUR HOST HAS A WELL FURNISHED CELLAR THE KEY OF WHICH NEVER LEAVES HIM ONLY THIS CELLAR HAS A VENTILATING HOLE NOW THROUGH THIS VENTILATING HOLE I THROW MY LASSO AND AS I NOW KNOW IN WHICH PART OF THE CELLAR IS THE BEST WINE THAT'S MY POINT FOR SPORT,15.085
65-122444-0092,WELL SAID PORTHOS ARRANGE THE TABLE MOUSQUETON,4.005
65-122444-0093,WILLINGLY SAID D'ARTAGNAN WHILE PORTHOS AND MOUSQUETON WERE BREAKFASTING WITH THE APPETITES OF CONVALESCENTS AND WITH THAT BROTHERLY CORDIALITY WHICH UNITES MEN IN MISFORTUNE D'ARTAGNAN RELATED HOW ARAMIS BEING WOUNDED WAS OBLIGED TO STOP AT CREVECOEUR,16.005
65-122444-0094,BUT THERE THE CONFIDENCE OF D'ARTAGNAN STOPPED HE ONLY ADDED THAT ON HIS RETURN FROM GREAT BRITAIN HE HAD BROUGHT BACK FOUR MAGNIFICENT HORSES,7.94
65-125860-0000,HOWEVER NOT ONE OF THEM WAS VERY HUNGRY THE POOR CAT FELT VERY WEAK AND HE WAS ABLE TO EAT ONLY THIRTY FIVE MULLETS WITH TOMATO SAUCE AND FOUR PORTIONS OF TRIPE WITH CHEESE MOREOVER,13.11
65-125860-0001,AS HE WAS SO IN NEED OF STRENGTH HE HAD TO HAVE FOUR MORE HELPINGS OF BUTTER AND CHEESE THE FOX AFTER A GREAT DEAL OF COAXING TRIED HIS BEST TO EAT A LITTLE THE DOCTOR HAD PUT HIM ON A DIET AND HE HAD TO BE SATISFIED WITH A SMALL HARE,14.455
65-125860-0002,DRESSED WITH A DOZEN YOUNG AND TENDER SPRING CHICKENS AFTER THE HARE HE ORDERED SOME PARTRIDGES A FEW PHEASANTS A COUPLE OF RABBITS AND A DOZEN FROGS AND LIZARDS THAT WAS ALL HE FELT ILL HE SAID AND COULD NOT EAT ANOTHER BITE,15.98
65-125860-0003,PINOCCHIO ATE LEAST OF ALL HE ASKED FOR A BITE OF BREAD AND A FEW NUTS AND THEN HARDLY TOUCHED THEM THE POOR FELLOW WITH HIS MIND ON THE FIELD OF WONDERS WAS SUFFERING FROM A GOLD PIECE INDIGESTION,13.56
65-125860-0004,BEFORE STARTING OUT WE'LL TAKE A LITTLE NAP REMEMBER TO CALL US AT MIDNIGHT SHARP FOR WE MUST CONTINUE ON OUR JOURNEY YES SIR ANSWERED THE INNKEEPER WINKING IN A KNOWING WAY AT THE FOX AND THE CAT AS IF TO SAY I UNDERSTAND,15.59
65-125860-0005,AS SOON AS PINOCCHIO WAS IN BED HE FELL FAST ASLEEP AND BEGAN TO DREAM HE DREAMED HE WAS IN THE MIDDLE OF A FIELD THE FIELD WAS FULL OF VINES HEAVY WITH GRAPES,12.39
65-125860-0006,THE GRAPES WERE NO OTHER THAN GOLD COINS WHICH TINKLED MERRILY AS THEY SWAYED IN THE WIND THEY SEEMED TO SAY,6.785
65-125860-0007,JUST AS PINOCCHIO STRETCHED OUT HIS HAND TO TAKE A HANDFUL OF THEM HE WAS AWAKENED BY THREE LOUD KNOCKS AT THE DOOR IT WAS THE INNKEEPER WHO HAD COME TO TELL HIM THAT MIDNIGHT HAD STRUCK ARE MY FRIENDS READY THE MARIONETTE ASKED HIM,14.595
65-125860-0008,INDEED YES THEY WENT TWO HOURS AGO WHY IN SUCH A HURRY UNFORTUNATELY THE CAT RECEIVED A TELEGRAM WHICH SAID THAT HIS FIRST BORN WAS SUFFERING FROM CHILBLAINS AND WAS ON THE POINT OF DEATH,11.495
65-125860-0009,HOW COULD THEY DO SUCH A THING BEING PEOPLE OF GREAT REFINEMENT THEY DID NOT WANT TO OFFEND YOU SO DEEPLY AS NOT TO ALLOW YOU THE HONOR OF PAYING THE BILL TOO BAD,9.15
65-125860-0010,WHERE DID MY GOOD FRIENDS SAY THEY WOULD WAIT FOR ME HE ADDED,3.765
65-125860-0011,PINOCCHIO PAID A GOLD PIECE FOR THE THREE SUPPERS AND STARTED ON HIS WAY TOWARD THE FIELD THAT WAS TO MAKE HIM A RICH MAN HE WALKED ON NOT KNOWING WHERE HE WAS GOING FOR IT WAS DARK SO DARK THAT NOT A THING WAS VISIBLE,13.985
65-125860-0012,ROUND ABOUT HIM NOT A LEAF STIRRED A FEW BATS SKIMMED HIS NOSE NOW AND AGAIN AND SCARED HIM HALF TO DEATH,7.915
65-125860-0013,WHO GOES THERE WHO GOES AS HE WALKED PINOCCHIO NOTICED A TINY INSECT GLIMMERING ON THE TRUNK OF A TREE A SMALL BEING THAT GLOWED WITH A PALE SOFT LIGHT WHO ARE YOU HE ASKED I AM THE GHOST OF THE TALKING CRICKET,16.06
65-125860-0014,ANSWERED THE LITTLE BEING IN A FAINT VOICE THAT SOUNDED AS IF IT CAME FROM A FAR AWAY WORLD WHAT DO YOU WANT ASKED THE MARIONETTE I WANT TO GIVE YOU A FEW WORDS OF GOOD ADVICE,11.415
65-125860-0015,RETURN HOME AND GIVE THE FOUR GOLD PIECES YOU HAVE LEFT TO YOUR POOR OLD FATHER WHO IS WEEPING BECAUSE HE HAS NOT SEEN YOU FOR MANY A DAY TOMORROW MY FATHER WILL BE A RICH MAN FOR THESE FOUR GOLD PIECES WILL BECOME TWO THOUSAND,14.455
65-125860-0016,DON'T LISTEN TO THOSE WHO PROMISE YOU WEALTH OVERNIGHT MY BOY AS A RULE THEY ARE EITHER FOOLS OR SWINDLERS LISTEN TO ME AND GO HOME,8.51
65-125860-0017,THE HOUR IS LATE I WANT TO GO ON THE NIGHT IS VERY DARK I WANT TO GO ON THE ROAD IS DANGEROUS I WANT TO GO ON,11.485
65-125860-0018,REMEMBER THAT BOYS WHO INSIST ON HAVING THEIR OWN WAY SOONER OR LATER COME TO GRIEF THE SAME NONSENSE GOOD BY CRICKET GOOD NIGHT PINOCCHIO AND MAY HEAVEN PRESERVE YOU FROM THE ASSASSINS THERE WAS SILENCE FOR A MINUTE,15.66
66-354-0000,MY DEAR VICTOR YOU HAVE PROBABLY WAITED IMPATIENTLY FOR A LETTER TO FIX THE DATE OF YOUR RETURN TO US AND I WAS AT FIRST TEMPTED TO WRITE ONLY A FEW LINES MERELY MENTIONING THE DAY ON WHICH I SHOULD EXPECT YOU,12.765
66-354-0001,VICTOR HE IS MURDERED I WILL NOT ATTEMPT TO CONSOLE YOU BUT WILL SIMPLY RELATE THE CIRCUMSTANCES OF THE TRANSACTION LAST THURSDAY MAY SEVENTH I MY NIECE AND YOUR TWO BROTHERS WENT TO WALK IN PLAINPALAIS,15.41
66-354-0002,WHO HAD GONE ON BEFORE WERE NOT TO BE FOUND WE ACCORDINGLY RESTED ON A SEAT UNTIL THEY SHOULD RETURN PRESENTLY ERNEST CAME AND ENQUIRED IF WE HAD SEEN HIS BROTHER HE SAID THAT HE HAD BEEN PLAYING WITH HIM,13.46
66-354-0003,THAT WILLIAM HAD RUN AWAY TO HIDE HIMSELF AND THAT HE VAINLY SOUGHT FOR HIM,4.11
66-354-0004,BUT THAT HE DID NOT RETURN THIS ACCOUNT,3.3900625
66-354-0005,WHEN ELIZABETH CONJECTURED THAT HE MIGHT HAVE RETURNED TO THE HOUSE HE WAS NOT THERE WE RETURNED AGAIN WITH TORCHES FOR I COULD NOT REST WHEN I THOUGHT THAT MY SWEET BOY HAD LOST HIMSELF AND WAS EXPOSED TO ALL THE DAMPS AND DEWS OF NIGHT,14.405
66-354-0006,ELIZABETH ALSO SUFFERED EXTREME ANGUISH ABOUT FIVE IN THE MORNING I DISCOVERED MY LOVELY BOY WHOM THE NIGHT BEFORE I HAD SEEN BLOOMING AND ACTIVE IN HEALTH STRETCHED ON THE GRASS LIVID AND MOTIONLESS,13.805
66-354-0007,I ATTEMPTED TO PREVENT HER BUT SHE PERSISTED AND ENTERING THE ROOM WHERE IT LAY HASTILY EXAMINED THE NECK OF THE VICTIM AND CLASPING HER HANDS EXCLAIMED O GOD I HAVE MURDERED MY DARLING CHILD SHE FAINTED AND WAS RESTORED WITH EXTREME DIFFICULTY,16.23
66-354-0008,WHEN SHE AGAIN LIVED IT WAS ONLY TO WEEP AND SIGH SHE TOLD ME THAT THAT SAME EVENING WILLIAM HAD TEASED HER TO LET HIM WEAR A VERY VALUABLE MINIATURE THAT SHE POSSESSED OF YOUR MOTHER THIS PICTURE IS GONE,12.585
66-354-0009,YOU ALONE CAN CONSOLE ELIZABETH SHE WEEPS CONTINUALLY AND ACCUSES HERSELF UNJUSTLY AS THE CAUSE OF HIS DEATH HER WORDS PIERCE MY HEART WE ARE ALL UNHAPPY BUT WILL NOT THAT BE AN ADDITIONAL MOTIVE FOR YOU MY SON TO RETURN AND BE OUR COMFORTER,16.05
66-354-0010,BUT WITH FEELINGS OF PEACE AND GENTLENESS THAT WILL HEAL INSTEAD OF FESTERING THE WOUNDS OF OUR MINDS ENTER THE HOUSE OF MOURNING MY FRIEND BUT WITH KINDNESS AND AFFECTION FOR THOSE WHO LOVE YOU AND NOT WITH HATRED FOR YOUR ENEMIES,13.605
66-354-0011,YOUR AFFECTIONATE AND AFFLICTED FATHER ALPHONSE FRANKENSTEIN GENEVA MAY TWELFTH,6.56
66-354-0012,CLERVAL WHO HAD WATCHED MY COUNTENANCE AS I READ THIS LETTER WAS SURPRISED TO OBSERVE THE DESPAIR THAT SUCCEEDED THE JOY I AT FIRST EXPRESSED ON RECEIVING NEW FROM MY FRIENDS,10.06
66-354-0013,YOUR DISASTER IS IRREPARABLE,2.26
66-354-0014,TO GO INSTANTLY TO GENEVA COME WITH ME HENRY TO ORDER THE HORSES DURING OUR WALK CLERVAL ENDEAVOURED TO SAY A FEW WORDS OF CONSOLATION HE COULD ONLY EXPRESS HIS HEARTFELT SYMPATHY POOR WILLIAM SAID HE DEAR LOVELY CHILD,15.19
66-354-0015,HE NOW SLEEPS WITH HIS ANGEL MOTHER WHO THAT HAD SEEN HIM BRIGHT AND JOYOUS IN HIS YOUNG BEAUTY BUT MUST WEEP OVER HIS UNTIMELY LOSS TO DIE SO MISERABLY TO FEEL THE MURDERER'S GRASP HOW MUCH MORE A MURDERED THAT COULD DESTROY RADIANT INNOCENCE POOR LITTLE FELLOW,16.925
66-354-0016,ONE ONLY CONSOLATION HAVE WE HIS FRIENDS MOURN AND WEEP BUT HE IS AT REST THE PANG IS OVER HIS SUFFERINGS ARE AT AN END FOR EVER A SOD COVERS HIS GENTLE FORM AND HE KNOWS NO PAIN HE CAN NO LONGER BE A SUBJECT FOR PITY,15.8
66-354-0017,WE MUST RESERVE THAT FOR HIS MISERABLE SURVIVORS CLERVAL SPOKE THUS AS WE HURRIED THROUGH THE STREETS THE WORDS IMPRESSED THEMSELVES ON MY MIND AND I REMEMBERED THEM AFTERWARDS IN SOLITUDE BUT NOW AS SOON AS THE HORSES ARRIVED,14.325
66-354-0018,I HURRIED INTO A CABRIOLET AND BADE FAREWELL TO MY FRIEND MY JOURNEY WAS VERY MELANCHOLY AT FIRST I WISHED TO HURRY ON FOR I LONGED TO CONSOLE AND SYMPATHISE WITH MY LOVED AND SORROWING FRIENDS BUT WHEN I DREW NEAR MY NATIVE TOWN,15.6
66-354-0019,I SLACKENED MY PROGRESS I COULD HARDLY SUSTAIN THE MULTITUDE OF FEELINGS THAT CROWDED INTO MY MIND I PASSED THROUGH SCENES FAMILIAR TO MY YOUTH BUT WHICH I HAD NOT SEEN FOR NEARLY SIX YEARS HOW ALTERED EVERY THING MIGHT BE DURING THAT TIME,15.08
66-354-0020,I REMAINED TWO DAYS AT LAUSANNE,2.445
66-354-0021,I CONTEMPLATED THE LAKE THE WATERS WERE PLACID ALL AROUND WAS CALM AND THE SNOWY MOUNTAINS THE PALACES OF NATURE WERE NOT CHANGED BY DEGREES THE CALM AND HEAVENLY SCENE RESTORED ME AND I CONTINUED MY JOURNEY TOWARDS GENEVA,15.29
66-354-0022,THE ROAD RAN BY THE SIDE OF THE LAKE WHICH BECAME NARROWER AS I APPROACHED MY NATIVE TOWN I DISCOVERED MORE DISTINCTLY THE BLACK SIDES OF JURA AND THE,9.075
66-354-0023,I WEPT LIKE A CHILD DEAR MOUNTAINS MY OWN BEAUTIFUL LAKE HOW DO YOU WELCOME YOUR WANDERER YOUR SUMMITS ARE CLEAR THE SKY AND LAKE ARE BLUE AND PLACID IS THIS TO PROGNOSTICATE PEACE OR TO MOCK AT MY UNHAPPINESS,15.0
66-354-0024,I FEAR MY FRIEND THAT I SHALL RENDER MYSELF TEDIOUS BY DWELLING ON THESE PRELIMINARY CIRCUMSTANCES BUT THEY WERE DAYS OF COMPARATIVE HAPPINESS AND I THINK OF THEM WITH PLEASURE MY COUNTRY MY BELOVED COUNTRY,12.27
66-354-0025,WHO BUT A NATIVE CAN TELL THE DELIGHT I TOOK IN AGAIN BEHOLDING THY STREAMS THY MOUNTAINS AND MORE THAN ALL THY LOVELY LAKE YET AS I DREW NEARER HOME GRIEF AND FEAR AGAIN OVERCAME ME,14.095
66-354-0026,NIGHT ALSO CLOSED AROUND AND WHEN I COULD HARDLY SEE THE DARK MOUNTAINS I FELT STILL MORE GLOOMILY THE PICTURE APPEARED A VAST AND DIM SCENE OF EVIL AND I FORESAW OBSCURELY THAT I WAS DESTINED TO BECOME THE MOST WRETCHED OF HUMAN BEINGS,14.635
66-354-0027,ALAS I PROPHESIED TRULY AND FAILED ONLY IN ONE SINGLE CIRCUMSTANCE THAT IN ALL THE MISERY I IMAGINED AND DREADED I DID NOT CONCEIVE THE HUNDREDTH PART OF THE ANGUISH I WAS DESTINED TO ENDURE,12.265
66-354-0028,A VILLAGE AT THE DISTANCE OF HALF A LEAGUE FROM THE CITY THE SKY WAS SERENE AND AS I WAS UNABLE TO REST I RESOLVED TO VISIT THE SPOT WHERE MY POOR WILLIAM HAD BEEN MURDERED AS I COULD NOT PASS THROUGH THE TOWN I WAS OBLIGED TO CROSS THE LAKE IN A BOAT TO ARRIVE AT PLAINPALAIS,16.725
66-354-0029,THE STORM APPEARED TO APPROACH RAPIDLY AND ON LANDING I ASCENDED A LOW HILL THAT I MIGHT OBSERVE ITS PROGRESS IT ADVANCED THE HEAVENS WERE CLOUDED AND I SOON FELT THE RAIN COMING SLOWLY IN LARGE DROPS BUT ITS VIOLENCE QUICKLY INCREASED,15.24
